0920230511924600003001602JAVIER                   GARCIA                   MORALES                  M00000000          016S
0920230511924600003001602JOSE LUIS                SOTILLO                  MEMBIBRE                 M00000000          017S
0920230511924600253101501JAVIER                   FERNANDEZ                BOLAÑOS                  M00000000          014N
0920230511924600253101501MARIA LOURDES            TAMAYO                   SANZ                     F00000000          016S
0920230511924800000600601MARIA JOSE               RUIZ                     MORAN                    F00000000          006S
0920230511924800003004802CONSUELO                 GIL                      ESTEBAN                  F00000000          048S
0920230511924800003004802COSME                    CLEMENTE                 GIL                      M00000000          048S
0920230511924900000600000HECTOR                   PASTOR                   REFOLIO                  M00000000          000N
0920230511924900003003003ARTURO                   MEDEL                    SANZ                     M00000000          025S
0920230511924900003003003FELIPE                   RAMOS                    MEDEL                    M00000000          016S
0920230511924900003003003VICTORINO                CERRADA                  SANZ                     M00000000          019S
0920230511925000000601101ESTEBAN                  CABRERA                  MARTINEZ                 M00000000          011S
0920230511925000003000000MARIA SUSANA             BLAS                     ESTEBAN                  F00000000          000N
0920230511925100000600601JULIAN                   RIBALDA                  MENCIA                   M00000000          006S
0920230511925100003002602EDUARDO                  ALVAREZ                  FEITO                    M00000000          026S
0920230511925100003002602MARIA EVANGELINA         DE MINGO                 ADAN                     F00000000          026S
